Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Müx Teràpies,"Fisio, quiromassatge, yoga i acupuntura",quiro-maria@hotmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,💇 Bellesa/Salut
Natural perruqueria ecològica,Perruqueria i altres tractaments de bellesa,naturalperruqueria@gmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,💇 Bellesa/Salut
Òptica Llinars,Comerç al detall d'altres tipus d'articles nous en establiments especialitzats,optica@opticallinars.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🛍️ Comerç
Pick-up,"Bar, Bar-restaurant, cafeteria",pickupllinarssl@gmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Pizzeria la Gombola,"Bar, Bar-restaurant, cafeteria",castelldols@hotmail.es,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Princess Nails,Perruqueria i estètica. Centre d'ungles,montseyquique_@hotmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,💇 Bellesa/Salut
Punt de Trobada,"Bar, Bar-restaurant, cafeteria",puntdetrobada08450@gmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Restaurant Can Biel,Restaurants i establiments de menjars,info@canbiel.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Restaurant Can Pedragosa,Restaurants i establiments de menjars,canpedragosa@hotmail.es,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Restaurant El Cau,Restaurants i establiments de menjars,mad@madllinars.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🍽️ Restaurant/Bar
Ritmica Club Esportiu Llinars,T'agrada ballar i fer acrobàcies? Vine a provar la gimnàstica rítmica.,ritmicacel@hotmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,💇 Bellesa/Salut
Sabaidï,"Comerç al detall de mobles, aparells d'il·luminació i d'altres articles d'ús domèstic en establiments especialitzats",sabaidillinars@gmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🛍️ Comerç
Till-Tall grup de teatre,,llinars@tilltall-teatre.cat,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🎭 Cultura/Oci
Vocacions Escola de dansa,Educació relacionada amb l'esport i les activitats recreatives,escoladansavocacions@gmail.com,Llinars del Vallès,Vallès Oriental,https://www.llinarsdelvalles.cat,llinars-del-valles,🎭 Cultura/Oci
Carnisseria Can Salada,,carmesalada@gmail.com,Lluçà,Lluçanès,https://www.lluca.cat,lluca,🛍️ Comerç
Museu Santa Maria de Lluçà,,http://monestirlluca.cat/,Lluçà,Lluçanès,https://www.lluca.cat,lluca,🎭 Cultura/Oci
Turisme Rural Cal Masover Xic,,calmasoverxic@gmail.com,Lluçà,Lluçanès,https://www.lluca.cat,lluca,🏨 Allotjament
Turisme Rural Mas L'Estrada,,hola@maslestrada.com,Lluçà,Lluçanès,https://www.lluca.cat,lluca,🏨 Allotjament
Turisme Rural Mas Puig-oriol,,puigoriol19@hotmail.com,Lluçà,Lluçanès,https://www.lluca.cat,lluca,🏨 Allotjament
AECAM Agrupació Esportiva Clubs Alt Maresme,,yesaecam@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Associació Ateneu Popular El Rovell Malgrat,,ateneuelrovell@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Associació de Lleure infantil i juvenil Maresme,,lleuremaresme@hotmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Associació Esportiva Basquetbol Malgrat 2000,,basquetmalgrat2000@hotmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Associació Grup Kaliu de Teatre,,grupkaliudeteatre@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Associació sociocultural Undediez,,clubundediez@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Centre Cívic Malgrat,,ccm@ajmalgrat.cat,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Club esportiu Kitesurf Malgrat de Mar,,clubkitemalgrat@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Club Esportiu Malgratenc Patinatge Artístic,,cem.pa@hotmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Esport Ciclista Malgrat,,esportciclistamalgrat@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Grup de teatre Germanor,,grupteatregermanor@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Interesportiu Malgrat F.S.,,interesportiumalgrat@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Najma Dansa,,najmadansa@gmail.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Societat Cultural i Recreativa La Barretina Vermella,,info@labarretinavermella.com,Malgrat de Mar,Maresme,https://www.ajmalgrat.cat,malgrat-de-mar,🎭 Cultura/Oci
Espai Pratdesaba,"Cicle de xerrades sobre temes diversos, temes culturals, de salut, de política, de ciència… en un espai rural, la cabana de pratdesaba, que dona a aquestes xerrades l'empremta del nostre poble",esentmarti@gmail.com,Malla,Osona,https://www.malla-osona.cat,malla,💇 Bellesa/Salut
L'Indià,Bar cafeteria.,indiavic@hotmail.com,Malla,Osona,https://www.malla-osona.cat,malla,🍽️ Restaurant/Bar
Gestoria i assessoria Babià,,p.babia@babia.cat,Monistrol de Montserrat,Bages,https://www.monistroldemontserrat.cat,monistrol-de-montserrat,🔧 Serveis
LC Packaging Spain,,promera@lcpackaging.es,Monistrol de Montserrat,Bages,https://www.monistroldemontserrat.cat,monistrol-de-montserrat,💇 Bellesa/Salut
"Mosca Direct Spain, S.L",,info.es@mosca.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
A i A Marí Immobles,,info@mari.cat,Montgat,Maresme,https://www.montgat.cat,montgat,🛍️ Comerç
Assessoria JB,,jbmqasesor@terra.es,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Autoescola Montgat,,autoescolamontgat@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Autoescola Montgat Vial Serveis (Plaça de la Vila),,montgat2@vialserveis.com,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Bar Restaurant Boronat,,joan.boronat@hotmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Bar Restaurant Can Chimi,,albertchimi@hotmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Bar Restaurant La Placeta,"Restaurant bar de cuina mediterrània amb producte local, cuina casolana i ànima familiar ubicat al vell mig del barri de Monsolis i Casc Antic. El restaurant compta amb una amplia terrassa situada a la plaça Sant Joan, un menjador interior al pis superior i una petita terrassa amb vistes al mar on degustar bons plats de cuina mediterrània.",barlaplacetamontgat@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Dental Gaudí,,dentalgaudi@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Farmàcia Cirici,,farmaciacirici@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Farmàcia Marta Espinàs Janer,,farmaciaespinas@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Farmàcia Pere Brufau Tudela,,pbrufau001@cofb.net,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Floristeria Mainada,,florsmainada@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🛍️ Comerç
La Botigueta - cuina de mercat,,labotiguetarostisseria@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🛍️ Comerç
LUMED . Medicina estètica,,emesthetic@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Peibe Assessors i Advocats,,info@peibe.com,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Perruqueria El Passeig,,perruqueriadelpasseig@hotmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Perruqueria M. Àngels Alonso,,m.angelsalon@hotmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Restaurant El Mirall,,info@elmirall.es,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Restaurant La Fonda Marina,,info@fondamarina.com,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Restaurant Pizzeria Stazione,,info@stazionepizzeria.com,Montgat,Maresme,https://www.montgat.cat,montgat,🍽️ Restaurant/Bar
Taller mecànic Compi Motors,,compimotors@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Taxis de Montgat,,taximontgat@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,🔧 Serveis
Urban Garden Napuplant,"Un petit garden urbà pensat per apropar la natura al centre del municipi. Un espai per la venda, l'assessorament i tallers de plantes.",info@napuplant.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Veterinari 1+delafamilia,,1masfamilia@gmail.com,Montgat,Maresme,https://www.montgat.cat,montgat,💇 Bellesa/Salut
Xarcuteria Bosch,,xarcuteriesbosch@xarcuteriesbosch.com,Montgat,Maresme,https://www.montgat.cat,montgat,🛍️ Comerç
Associació Cultural Montseny Actiu,,montsenyactiu@gmail.com,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🎭 Cultura/Oci
Les Flors del Montseny,"Sector d'activitat: Alimentació, degustació i regals",lesflorsdelmontseny@gmail.com,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🛍️ Comerç
Restaurant Can Besa,,info@restaurantcanbesa.com,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🍽️ Restaurant/Bar
Restaurant Can Manel,,canmanelmontseny@gmail.com,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🍽️ Restaurant/Bar
Restaurant Can Nena,,masiacannena@yahoo.es,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🍽️ Restaurant/Bar
Restaurant la Fonda del Montseny,,fondamontseny@hotmail.es,Montseny,Vallès Oriental,https://www.montseny.cat,montseny,🍽️ Restaurant/Bar
"Equilibri, Centre d'Estètica i Salut",,mangelsrp@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
AECC Associació Espanyola contra el Càncer (seu local de Navarcles),,navarcles@aecc.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Assessoria del Bages,,navarcles@assessoriadelbages.cat,Navarcles,Bages,https://www.navarcles.cat,navarcles,🔧 Serveis
Autoescola Innova,,autoescolainnova@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🔧 Serveis
Bar / Restaurant / Hostal Muntané,,hostal_muntane@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar Frankfurt Navarcles,,clepisada@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar Kebab Navarcles,,sanau554@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar La Bona Tapa,,yeralevan@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar La Llesqueria,,18677779312@163.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar Los Arcos,,e.moral.se@cdc.cat,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Bar Nou Sport,,bar9sport@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Centre Veterinari Navarcles,,veterinari.navarcles@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Clínica Dental Bortheiry,,dentistanavarcles@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Clivus Osteopatia-Fisioteràpia,,aiborrafisio@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Club Esportiu Jarto-Jartorius,,bcurriusfeliu@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Esbart Dansaire Navarclí,,esbartdansairenavarcli@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Espai de Salut Roser Font,,info@espaisalutroser.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Espai Esportiu Tres Pins,,info@trespins.cat,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Estètica Mari,,maricruzfg@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Estil Personal: Roba i complements,,meduseta@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Farmàcia Ester Carné,,farmaciaestercarne@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Farmàcia Vicenç Verge,,vverge001@cofb.net,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Farmàcia-Ortopèdia Laia Rosado,,rosado.conejo@cofb.net,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Ferreteria M. Rochés,,ramatamalaro@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Ferreteria Vila,,ferreteriavila@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
FICNA (Festival Internacional de Cinema de Navarcles),,info@clamfestival.org,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Forn de Cabrianes,,forncabrianes@forncabrianes.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Forn de pa Ca l'Amador,,mayangie5@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Forn de pa i Degustació Roser,,rosaritotomate@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Fruiteria Nadia Zahid,,n233156@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Grup de Teatre Navarcles,,grupteatrenavarcles@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Herboristeria Montserrat,,montserrat.herboristeria@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Hostal Baviera,,info@hostalbaviera.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,🏨 Allotjament
Ikmiri'n Perruqueria,,miri_guga@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Immobiliària Sara Gangonells,,saragangonells@i-veo.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🔧 Serveis
La Creueta Centre Cultural,,info@lacreueta.cat,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Llibreria La Plaça,,jchuecos64@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Més Mingu Esports (La Cabana del Llac),,el-llac@el-llac.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🎭 Cultura/Oci
Pastisseria Nou Burjons,,nouburjons@hotmail.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Peixateria Nova,,peixaterianova@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Penya Espanyolista Cor Blanc i Blau Navarcles,,manoloinlove@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Perruqueria Deja Vu,,sonia2121978@hotmail.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Perruqueria Dtalls,,miriam232010.myr@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Perruqueria Nerea Soto,,nereaperruqueria@gmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Perruqueria Sandra Galobart,,sangalperruquers@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,💇 Bellesa/Salut
Restaurant Can Patoi,,restaurantpatoi@hotmail.com,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍽️ Restaurant/Bar
Supermercat Condis,,c0518@condis.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,🛍️ Comerç
Xavi Motos,,xavimotos@hotmail.es,Navarcles,Bages,https://www.navarcles.cat,navarcles,🍷 Celler/Bodega
Allotjament Rural Can Bicicleta,,canbicicleta@yahoo.es,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🏨 Allotjament
Associació Lleure i Cultura,,lleureiculturaolesa@gmail.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🎭 Cultura/Oci
Celler Avenc del Garraf,,info@avencdelgarraf.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🍷 Celler/Bodega
Celler Valldolina,,info@valldolina.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🍷 Celler/Bodega
Clínica veterinària Montau,,cvmontau@cvmontau.cat,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,💇 Bellesa/Salut
La Tribu Teatre,,latributeatre@gmail.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🎭 Cultura/Oci
MFM Fisioterapia,,mfmfisioterapia@gmail.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,💇 Bellesa/Salut
Reformes i construccions Liginfer,,danielliginfer@hotmail.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🔧 Serveis
Restaurant El Celler,,info@restaurant-elceller.com,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🍽️ Restaurant/Bar
Restaurant La Costa,,info@restaurantlacosta.net,Olesa de Bonesvalls,Alt Penedès,https://www.olesadebonesvalls.cat,olesa-de-bonesvalls,🍽️ Restaurant/Bar
Bar restaurant Cal Trumfo,,hola@caltrumfo.cat,Oristà,Lluçanès,https://www.orista.cat,orista,🍽️ Restaurant/Bar
Casa Rural Cal Borrasca,,calborrasca@gmail.com,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural Cal Curet i Cal Curet Vell 2,,calcuretvell@yahoo.es,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural El Solà,,info@elsola.cat,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural La Caseta del Coll de l'Arc - La Pallisa de la Caseta,,info@lacasetaipallissa.com,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural Mas Planoguera,,info@planoguera.cat,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural Masia Sansalvador,,mariabellmunt4632hotmail.com,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
Casa Rural Pla de Moixons,,info@plademoixons.com,Oristà,Lluçanès,https://www.orista.cat,orista,🏨 Allotjament
ABS Serveis Immobiliaris,,info@absfincas.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
AniCura Lauro Centre Veterinari,,info.lauro@anicura.es,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Associació cultural Casa de Andalucía de Parets del Vallès,,cdeandaluciaparets@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Associació Cultural de dones de Parets,,associacio.dones.parets@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Associació cultural dels i les joves comunistes,,jcc@jcc.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Associació de serveis i comerços de Parets del Vallès. ASIC,,administracion@asicparets.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Associació Looping Esport i Lleure,,loopingesportilleure@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Associació Lúdico-Educativa Rodola,,associacio.rodola@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Associació Suport al dol SALVI (Somriu a la vida),,salvi.associacio@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🍷 Celler/Bodega
Ateneu Popular la Teixidora (ATP),,ateneulateixidora@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Autoescola Parets,,info@aespar.e.telefonica.net,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Autoescola Sanglas - Casc antic,,cascantic@autoescolasanglas.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Autoescola Sanglas - Eixample,,eixample@autoescolasanglas.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Bastet Clínica Veterinària,,bastet.pv@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Casal de Joves Cal Jardiner,,caljardiner@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Centre Mèdic i Dental Parets,,cmdparets@cmdparets.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Centres Estètica Yanis,,xaribcn@hotmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Clínica dental MAIDO,,gros_sergio@hotmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Club ciclista BikersParets,,bikersparets@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Colla del Ball de Gitanes de Parets,,gitanesparets@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Creixement Espai Psicològic,,creixement.espaipsicologic@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Eme Mobles,,ememobles@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Empreses i comerços,,promocio.economica@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Escola Municipal de Música,,escola.musica@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Espai Llar i Íntim,,llarangelina@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Farmàcia del Poble,,farmaciadelpoble@live.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Farmàcia Isern Castro,,farmaciaisern@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Farmàcia l'Alegria,,alegria@farmaciaortopedialegria.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Ferreteria Marti-Gasch,,cofac.210@cofac.es,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Floristeria Tin Ram,,tinram72@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Gestoria Martínez,,info@gestoriamartinezparets.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Gimnàs Robert,,gymrobert@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Granados gestoria,,info@gyconsultors.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Hotel Parets-Els Pins,,info@hotelparets.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🏨 Allotjament
Hotel Restaurant Can Parera,,canparera@canparera.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🍽️ Restaurant/Bar
Joieria el Mirall,,joieriamirall@sf-inter.net,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Òmnium Cultural,,vallesoriental@omnium.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Optica90,,info@optica90.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Paquita Urtusol Assegurança,,paquitaurtusol@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🔧 Serveis
Perruqueria Dye&Dry,,info.dyedry@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Poliesportiu municipal Joaquim Rodríguez Oliver,,esports@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
PROdansa,,prodansavalles@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🎭 Cultura/Oci
Restaurant La Nau,,info@restaurantlanauparets.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🍽️ Restaurant/Bar
Ribas Perruqueria,,merche.valles.ribas@gmail.com,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
Servei de Comerç,,infocomerc@parets.cat,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,🛍️ Comerç
Sociedad Misionera Española Adventistas del 7º día Movimiento de Reforma,,info@asdimores.org,Parets del Vallès,Vallès Oriental,https://www.parets.cat,parets-del-valles,💇 Bellesa/Salut
